ID,Titulo,DOI,decisao,motivacao
4G8M663G,Extended CSF-CoCoSo Method: A Novel Approach for Optimizing Logistics in the Oil and Gas Supply Chain,10.1109/ACCESS.2024.3390938,Reprovado,"Logistics optimization em oil and gas supply chain, mas com case study explicitamente declarado."
AKSVC7NR,"A Survey on Supply Chain Security: Application Areas, Security Threats, and Solution Architectures",10.1109/JIOT.2020.3025775,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: survey.
57E4Q3XZ,Securing the Petroleum Supply Chain Through Proof of Work Implementation,10.1109/ICBDS61829.2024.10837551,Sinalizado,Blockchain em petroleum supply chain merece leitura no perfil amplo por rastreabilidade/seguranca.
ZGSD4NEA,Digitalization and Industry 4.0 Technologies in Asset Integrity: A Comparative Analysis in the Oil and Gas Sector,10.1109/SEB4SDG60871.2024.10629803,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
IMVK45XQ,Innovative Applications of 5G in Petrochemical Industry: Challenges and Opportunities,10.1109/ICIBA62489.2024.10867981,Reprovado,"Tema setorial ate aparece, mas o uso de IA/analytics para decisao nao esta claro."
QG26FWMF,Designing a Digital Twin in Oil and Gas Technologies: Technology Integration,10.1109/SCM62608.2024.10554148,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
XJX7IWPR,Optimizing Supply Chain Operations through Machine Learning: Opportunities and Challenges,10.1109/ICPCT64145.2025.10941283,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
7EYCBXKD,Construction and Application of Digital Supply Chain Finance Platform in Oil and Gas Industry,10.1109/ICCSIE61360.2024.10698449,Sinalizado,"Supply chain finance digital em O&G e tema limiar, mas pertinente no perfil amplo."
JTLYAMDP,Digital Healthcare Engineering System for Enhancing the Safety and Sustainability of Aging Monopile Offshore Wind Turbines in Storm Conditions,10.5957/SMC-2025-049,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
5PF2CVMS,Operational State Analysis of Semi-Submersible Floating Wind Turbines Based on Measured Data,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
5T2WE6QU,Studies on Early Warning Models and Ship Navigation State Monitoring Using Multi-Source Data,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
QKW34TIE,Prediction of Mooring Line Tension of a FOWT Under Uniform Wind and Irregular Waves by Artificial Neural Networks,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
FTZPRZXI,DiEM – A Digital Engine Management Platform for Condition-Based Maintenance and Performance Optimization,10.5957/SMC-2025-084,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: theoretical.
AX2BSDNH,The Extreme Short-Term Prediction of Motions for Two Parallel Ships in Waves by Deep-Learning,,Reprovado,Predicao de movimento de navios em ondas; nao e decisao de cadeia de suprimentos.
KVJN56LF,Characterizing Fracture Asperity Distribution in the Laboratory with Internal Seismic Sources and Triplet Neural Networks,10.56952/ARMA-2025-0507,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
NTZ5AJYU,"Geothermal reservoir modeling and calibration in a coupled thermo-hydro-mechanical perspective - a case study for DEEP Geothermal Project in Saskatchewan, Canada",10.56952/ARMA-2025-0617,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
J4EYMJA2,Phase-Based Offshore Wind Power Prediction Using LSTM Neural Networks,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
CJS8PC6R,On the Wind Turbine Clearance Forecasting Surrogate Model,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
WVQ6ZBTF,Generating and Testing Navigation Scenarios for Verifying COLREG-Compliant Decision Support System,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
5QSFQ7MQ,Bridging Data Gaps with Machine Learning for Reliable Monitoring of a Floating Solar Array Under Extreme Marine Environments,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
83C7JTJQ,Federated Learning for the Maritime and Offshore Industries: Training Machine Learning Models Without Data Sharing,10.5957/TOS-2025-019,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: overview.
S3U3M8EF,Integrated Live Geomechanics Model to Unlock the Deep Shale Gas Reservoir,10.56952/IGS-2024-0456,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
JT42RRYY,1D and 3D Geomechanical Modeling of an Unconventional Shale Gas Formation for Well Placement Location and Completions Optimization,10.56952/IGS-2024-0085,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
HBJN3F6G,Artificial Intelligence Utilization for Ship Design Optimization,10.5957/SMC-2024-023,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
6QU6XV5Z,Random-Forest Model-Based Technique for Segmentation of Deep-Sea Images,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
6ZLZ55V5,Machine Learning Algorithms and Statistical Methods for Investigating Hydrate Promoters for CO2 Sequestration in Marine Hydrate Reservoirs,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
EQ2PISZI,Real-Time Rate of Penetration Prediction for Motorized Bottom Hole Assembly Using Artificial Intelligence,10.56952/ARMA-2024-1059,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case studies.
K3ZZF46V,Ship Collision Detection and Classification Employing AIS Data,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
RJU2276W,Progressive Reduced Order Modeling: From Single-Phase Flow to Coupled Multiphysics Processes,10.56952/ARMA-2024-0096,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
ZLZUZFD3,Multi-Source Data Fusion and Knowledge Presentation for Shield Tunnel Maintenance Work Based on Knowledge Graph,10.56952/ARMA-2024-0876,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
JZUZHF7F,A Real-Time Inversion Framework for Carbon Equivalent Emissions in Oil and Gas Extraction Based on Vision Transformer,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
59FUZA3T,Deep Learning for S-Wave Arrival Time Picking in Acoustic Emission Source Location Analysis,10.56952/ARMA-2024-0279,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: theoretical.
58Q4JS4D,Comparative Analysis Framework for Route-Based Fuel Oil Consumption,,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case studies.
92CFSNYD,Lithology Identification of Deep Coal Seam Based on Machine Learning,10.56952/ARMA-2024-0906,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
9NGWAVE8,Enhancing Well Kick Classification in Drilling Operations Using a Novel PCA-Based Machine Learning Approach,10.56952/ARMA-2024-0626,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
2B35GZE8,Production and Tracking Methods of Surrogate Particles for Experimental Testing of Paint Flake Emissions Originating from Offshore Structures,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
UXQNS6MM,Mechanisms and Mode Recognition of Two-Phase Flow Instability in Offshore Passive Heat Removal System for Nuclear Powered Ships,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
W2WVJ6BE,Seismic Source Characterization with Distributed Acoustic Sensing,10.56952/ARMA-2024-1111,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
2FRFKIJV,Unveiling the Invisible: Mapping Basement Faults Using Microseismic Clouds,10.56952/ARMA-2024-0557,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
N3J7RB5C,Wavelet Transform and Hidden Markov Model Application for Unsupervised Clustering of Microseismic Events from CO2 Injection,10.56952/ARMA-2024-0844,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
F6X47FMX,"Rocks, Data, Algorithms: A Roadmap for Practical Machine Learning Adoption in Rock Engineering",10.56952/ARMA-2024-1234,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
GENI47M6,Hyperparameter Tuning of an Artificial Neural Network (ANN) for Laboratory Acoustic Emission Source Location,10.56952/ARMA-2024-0277,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: conceptual.
E968UVSM,Duration Prediction of Ship Lifting Machine Based on LIWOA Optimal Neural Network,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
YIRK9PME,Automatic Classification of Underwater Sounds Measured Under a Shipping Lane Using Machine Learning and its Validation with AIS Data,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
CUTQYFV6,Improved Shale Volume Prediction Using Machine Learning Algorithms in Complex Reservoirs,10.56952/ARMA-2024-1085,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
L6UQ8NQH,Hydrodynamic Characteristion of Flapping Hydrofoils Based on Machine Learning,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
F4Q5ZVPX,The Fast Time-Domain Fatigue Check Method for Floating Offshore Wind Turbine,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
N6ZJ9AR4,Enhancing DeepLabV3+ for Underwater Equipment Detection and Segmentation,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
M6NHQ4DY,Evaluation of Different Tree-Based Machine Learning Approaches for Formation Lithology Classification,10.56952/IGS-2023-0026,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
ITGRS7UY,Singular Value Decomposition-Based Multiple Model Approach Towards Developing Digital Twin Applications in Ship Performance Prediction,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
M4AZIQ76,Enhancing Long-Term Predictive Accuracy in Wave Energy Converters Through a Dual-Model Approach,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
4F6NV9NI,Study on Fire Risk Assessment Method for FPSO Upper Module Based on FDS Numerical Simulation,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
ZESUVEZU,A Fast Forecasting Method for Parametric Rolling and Synchronous Rolling of Container Ship Based on GRNN Neural Network,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
CKCKVZT8,Fracture Morphology Evaluation of Surrogate Model for Fast Prediction Using Machine Learning,10.56952/IGS-2023-0199,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
RZBYNTAQ,Digital Twin Supported Structural Health Monitoring of Test Rigs for Wave Energy Applications,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
3ULJLVKU,An Automated Data-Driven Workflow for Identifying Fractured Horizontal Well Sweet Spots in Shale Reservoirs,10.56952/ARMA-2023-0672,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
5897TLIF,Unified Flow Pattern Prediction of Gas/Viscous-Liquid Two-Phase Flow using Machine Learning,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
HDU2MLQ2,Committee IV.1: Design Principles and Criteria,10.5957/ISSC-2022-COMMITTEE-IV-1,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: overview.
346G67XS,Maximizing Wind-Generated Power Using Pitching Angles and Wind Speed,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
X3BVKFA2,Predicting Trapping Indices in CO2 Sequestration: A Data-Driven Machine Learning Approach for Coupled Chemo-Hydro-Mechanical Models in Deep Saline Aquifers,10.56952/ARMA-2023-0757,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
3HY942KA,Real-Time Seismic Wave Velocity Prediction for Accurate Source Location in Underground Mines Based on Machine Learning,10.56952/ARMA-2023-0482,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
IBR6CQLG,"Spatial Data Analysis of Water Production from Unconventional Reservoirs, Case Study from the Williston Basin, North Dakota",10.56952/ARMA-2023-0859,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
GA23EWWN,Active Control of the Wave-Induced Motions of a Float: Real-Time Simulations with a Digital Twin and Experimental Validation,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
9RGX6TRE,A Conventional Neural Network Lithology Classification Method Based on Vibration Data,10.56952/ARMA-2022-0143,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
JAYLXAJ9,A Method of Recognizing Ship Vibration Mode Based on CNN,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
7TLB3VND,A Machine Learning-Based Microseismic Event Location and Wave Velocity Prediction,10.56952/ARMA-2022-0166,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
PEVT4HX8,Automated Extraction of Borehole Breakout Properties from Acoustic Televiewer (ATV) Data,10.56952/ARMA-2022-0408,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
VMDSYKIH,Formation Pressure Abnormality Identification Using Artificial Neural Networks: A Classification Model,10.56952/ARMA-2022-0824,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
JWQGZQWJ,Dynamic Fracture Network Evolution: Monitoring and Characterizing Using a Geomechanically Constrained Time-Lapsed Windowed Microseismic Imaging,10.56952/ARMA-2022-0711,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
WRXAYRMI,Study on Numerical Simulation of Complex Wave Based on Deep Reinforcement Learning Method,,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: theoretical.
XSY2W7B9,Study on BP-DS Algorithm for Operation State Identification of Inland River Navigation Markers,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
TE4G6G6H,Forecasting Coastal Significant Wave Heights Using Long Short-Term Memory Network Model,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
VYJVDNTB,Neural Network Model for Trim Optimization of Oil Tankers in Operation,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
IXSS6Q52,Machine Learning Techniques for Ship Performance Predictions in Open Water and Ice,,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: literature review, review of."
QHPYY5TA,High-Efficiency Optimization Design of Marine Propeller Based on P-System Diffusion Algorithm and Parameter Model,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
9E3ABN3L,A Novel Algorithmic Design and Implementation for Predicting Crude-Oil PVT Properties,10.2118/203716-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
JGK86LZ9,Advanced Data Analytics towards Energy Efficient and Emission Reduction Retrofit Technology Integration in Shipping,,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: overview, case study."
9UMHRT3J,Improved Correlations and Predictive Models for Nigerian Crude Oil Pvt Properties Using Advanced Regression and Intelligent Techniques,10.2118/203658-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
FM4MTX7R,A New Method to Evaluate Shale Fracability and Fracture Complex Index in Shale Gas Play,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
LTT2CSDP,Forces Prediction of a Hydrofoil by Combined Machine Learning and CFD Approach,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
7Q73PJM8,Longitudinal Motion Control of ARVs Via Sliding Mode Controller Driven By Nonlinear Disturbance Observer,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
8ZUZ5JUT,Developing a Drilling Optimization System for Improved Overall Rate of Penetration in Geothermal Wells,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
VDDAF3IN,Formation Pressure Prediction From Mechanical and Hydraulic Drilling Data Using Artificial Neural Networks,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
ZK6ITVHM,3D Geomechanical Modelling for Unconventional Sweet Spot Identification and Optimized Reservoir Development,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
DNZS4C27,Evaluation of Brittleness Index Based on Mineral Compositions Prediction Using Artificial Neural Network,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
C6LNUXU5,Particle Filter Based Ship State and Parameter Estimation for Vessel Maneuvers,,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: review of, survey."
9LA3LG3C,The Identification Models of the Copper Recovery Using Supervised Machine Learning Algorithms for the Geochemical Data.,,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
FXUE5TII,Learning From Laboratory Earthquakes: A Transfer Learning Approach to Active Source Seismic Monitoring,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
CEQ9QMMA,Hydrodynamic Optimization Design Research Based On Parametric Deformation of DTMB5415,,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: theoretical.
2CYLAUJJ,Decision-Support System for Offshore Wind Farm Installation,,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: overview.
4CECSIYU,Fault Diagnosis Analysis of Large Scale AUV Hydraulic Steering Gear Based on Multi-Information Fusion,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
5U325AVM,Machine Learning for Locating Acoustic Emissions From Single-Station Observations of Brittle Cracking in Rocks,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
934PG3YB,Development and Prediction of Cavitation in Centrifugal Pumps using Industrial Internet of Things Technology,10.2118/203661-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
ZN69XP6A,Predicting the Risk of Lost Circulation Using Support Vector Machine Model,,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
ETK75RCU,Sonic Logs Prediction in Real Time by Using Random Forest Technique,,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
J3B3PFH5,Assisted Cement Log Interpretation,10.2118/209529-MS,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
P8L5H8JN,CISSNet: Causal Intervention and Sparse Shift Network for Superior Lithology Classification in Well Logging Data,10.2118/230314-PA,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
